"2020-05-28","MGI","i7+i7+i7+i7+i7+i7+i7+i7+i7","2020-05-27 10:01:00","2020-05-27 11:01:00",8,2.15,2.2301,2.27,3.73,6.46,5,62.5
"2020-05-28","MGI","i7+i7+i7+i7+i7+i7+i7+i7+i7","2020-05-26 10:46:00","2020-05-26 11:16:00",8,1.9984,1.96,2.27,-1.92,6.46,5,62.5
"2020-05-28","MGI","i7+i7+i7+i7+i7+i7+i7+i7+i7","2020-05-22 09:31:00","2020-05-22 10:31:00",8,1.9643,2.01,2.27,2.33,6.46,5,62.5
"2020-05-28","MGI","i7+i7+i7+i7+i7+i7+i7+i7+i7","2020-05-21 14:01:00","2020-05-21 14:31:00",8,1.9001,1.905,2.27,0.26,6.46,5,62.5
"2020-05-28","RMTI","i7+i7+i7+i7+i7+i7+i7+i7+i7","2020-05-28 10:01:00","2020-05-28 10:46:00",6,2.1951,2.19,2.09,-0.23,2.95,4,66.67
"2020-05-28","RMTI","i7+i7+i7+i7+i7+i7+i7+i7+i7","2020-05-27 14:31:00","2020-05-27 15:46:00",6,2.1332,2.15,2.09,0.79,2.95,4,66.67
"2020-05-28","RMTI","i7+i7+i7+i7+i7+i7+i7+i7+i7","2020-05-27 12:16:00","2020-05-27 12:46:00",6,2.12,2.095,2.09,-1.18,2.95,4,66.67
"2020-05-28","RMTI","i7+i7+i7+i7+i7+i7+i7+i7+i7","2020-05-22 15:16:00","2020-05-26 09:01:00",6,2.1,2.17,2.09,3.33,2.95,4,66.67
"2020-05-28","RMTI","i7+i7+i7+i7+i7+i7+i7+i7+i7","2020-05-22 12:31:00","2020-05-22 13:16:00",6,2.09,2.09,2.09,0,2.95,4,66.67
"2020-05-28","RMTI","i7+i7+i7+i7+i7+i7+i7+i7+i7","2020-05-21 15:16:00","2020-05-21 15:46:00",6,2.075,2.08,2.09,0.24,2.95,4,66.67
"2020-05-28","LQDA","i6+i6+i6+i6+i6+i6+i6+i6+i6","2020-05-28 12:31:00","2020-05-28 13:31:00",1,9.57,9.8,9.77,2.4,2.4,1,100
"2020-05-29","CULP","i8+i8+i8+i8+i8+i8+i8+i8+i8","2020-05-26 10:01:00","2020-05-26 11:01:00",2,6.79,6.91,7.2,1.77,3.23,2,100
"2020-05-29","CULP","i8+i8+i8+i8+i8+i8+i8+i8+i8","2020-05-22 13:46:00","2020-05-22 14:46:00",2,6.15,6.24,7.2,1.46,3.23,2,100
"2020-05-29","HEWG","i7+i7+i7+i7+i7+i7+i7+i7+i7","2020-05-27 13:31:00","2020-05-28 10:46:00",2,25.94,26.19,25.94,0.96,0.46,1,50
"2020-05-29","HEWG","i7+i7+i7+i7+i7+i7+i7+i7+i7","2020-05-27 10:01:00","2020-05-27 10:31:00",2,25.9,25.77,25.94,-0.5,0.46,1,50
"2020-05-29","ADMS","i9+i9+i9+i9+i9+i9+i9+i9+i9","2020-05-27 09:31:00","2020-05-27 09:31:00",3,2.88,2.88,2.79,0,-2.04,1,33.33
"2020-05-29","ADMS","i9+i9+i9+i9+i9+i9+i9+i9+i9","2020-05-22 12:31:00","2020-05-22 13:01:00",3,2.93,2.91,2.79,-0.68,-2.04,1,33.33
"2020-05-29","ADMS","i9+i9+i9+i9+i9+i9+i9+i9+i9","2020-05-22 10:01:00","2020-05-22 10:46:00",3,2.94,2.9,2.79,-1.36,-2.04,1,33.33
"2020-05-29","PLG","i8+i8+i8+i8+i8+i8+i8+i8+i8","2020-05-21 13:31:00","2020-05-21 14:16:00",1,1.6,1.6054,1.52,0.34,0.34,1,100
"2020-05-29","DHX","i9+i9+i9+i9+i9+i9+i9+i9+i9","2020-05-27 15:01:00","2020-05-28 09:46:00",2,2.885,2.9,2.68,0.52,-0.88,1,50
"2020-05-29","DHX","i9+i9+i9+i9+i9+i9+i9+i9+i9","2020-05-27 14:01:00","2020-05-27 14:31:00",2,2.865,2.825,2.68,-1.4,-0.88,1,50
"2020-05-29","PXLW","i8+i8+i8+i8+i8+i8+i8+i8+i8","2020-05-27 12:46:00","2020-05-27 14:16:00",1,3.63,3.66,3.55,0.83,0.83,1,100
"2020-05-29","PTN","i2+i2+i2+i2+i2+i2+i2+i2+i2","2020-05-27 15:46:00","2020-05-27 16:31:00",3,0.5486,0.55,0.527,0.26,1.65,3,100
"2020-05-29","PTN","i2+i2+i2+i2+i2+i2+i2+i2+i2","2020-05-27 13:31:00","2020-05-27 14:16:00",3,0.5254,0.5326,0.527,1.37,1.65,3,100
"2020-05-29","PTN","i2+i2+i2+i2+i2+i2+i2+i2+i2","2020-05-22 13:16:00","2020-05-22 13:46:00",3,0.4702,0.4703,0.527,0.02,1.65,3,100
"2020-05-29","GENC","i9+i9+i9+i9+i9+i9+i9+i9+i9","2020-05-27 14:46:00","2020-05-27 15:46:00",1,12.17,12.18,11.94,0.08,0.08,1,100
"2020-05-29","QCLN","i2+i2+i2+i2+i2+i2+i2+i2+i2","2020-05-28 09:46:00","2020-05-28 10:46:00",1,27.1,27.235,26.58,0.5,0.5,1,100
"2020-05-29","LGI","i9+i9+i9+i9+i9+i9+i9+i9+i9","2020-05-27 15:46:00","2020-05-28 10:31:00",1,13.7,13.7848,13.75,0.62,0.62,1,100
"2020-05-29","FLXS","i4+i4+i4+i4+i4+i4+i4+i4+i4","2020-05-27 15:01:00","2020-05-28 09:46:00",3,10.07,10.33,10.29,2.58,5.34,3,100
